"","type","model","value"
"5620","Shuffled","model3",0.568253968253968
"5621","Shuffled","model3",0.482539682539682
"5622","Shuffled","model3",0.466049382716049
"5623","Shuffled","model3",0.578947368421053
"5624","Shuffled","model3",0.684210526315789
"5625","Shuffled","model3",0.565217391304348
"5626","Shuffled","model3",0.647619047619048
"5627","Shuffled","model3",0.55108359133127
"5628","Shuffled","model3",0.56875
"5629","Shuffled","model3",0.54375
"5630","Shuffled","model3",0.523809523809524
"5631","Shuffled","model3",0.659442724458204
"5632","Shuffled","model3",0.648829431438127
"5633","Shuffled","model3",0.565625
"5634","Shuffled","model3",0.619047619047619
"5635","Shuffled","model3",0.612040133779264
"5636","Shuffled","model3",0.662538699690402
"5637","Shuffled","model3",0.474025974025974
"5638","Shuffled","model3",0.523219814241486
"5639","Shuffled","model3",0.596875
"5640","Shuffled","model3",0.529411764705882
"5641","Shuffled","model3",0.675324675324675
"5642","Shuffled","model3",0.584375
"5643","Shuffled","model3",0.665634674922601
"5644","Shuffled","model3",0.51702786377709
"5645","Shuffled","model3",0.452012383900929
"5646","Shuffled","model3",0.834415584415584
"5647","Shuffled","model3",0.482539682539683
"5648","Shuffled","model3",0.622291021671827
"5649","Shuffled","model3",0.703125
"5650","Shuffled","model3",0.56875
"5651","Shuffled","model3",0.515625
"5652","Shuffled","model3",0.634674922600619
"5653","Shuffled","model3",0.504643962848297
"5654","Shuffled","model3",0.538961038961039
"5655","Shuffled","model3",0.498452012383901
"5656","Shuffled","model3",0.434375
"5657","Shuffled","model3",0.535603715170279
"5658","Shuffled","model3",0.53968253968254
"5659","Shuffled","model3",0.596875
"5660","Shuffled","model3",0.498412698412699
"5661","Shuffled","model3",0.618055555555555
"5662","Shuffled","model3",0.647058823529412
"5663","Shuffled","model3",0.509375
"5664","Shuffled","model3",0.73125
"5665","Shuffled","model3",0.56875
"5666","Shuffled","model3",0.603125
"5667","Shuffled","model3",0.535603715170279
"5668","Shuffled","model3",0.454849498327759
"5669","Shuffled","model3",0.724458204334365
"5670","Shuffled","model3",0.595679012345679
"5671","Shuffled","model3",0.696594427244582
"5672","Shuffled","model3",0.549382716049383
"5673","Shuffled","model3",0.621875
"5674","Shuffled","model3",0.486068111455108
"5675","Shuffled","model3",0.595679012345679
"5676","Shuffled","model3",0.62012987012987
"5677","Shuffled","model3",0.6
"5678","Shuffled","model3",0.634920634920635
"5679","Shuffled","model3",0.521604938271605
"5680","Shuffled","model3",0.590625
"5681","Shuffled","model3",0.488294314381271
"5682","Shuffled","model3",0.473684210526316
"5683","Shuffled","model3",0.609375
"5684","Shuffled","model3",0.4875
"5685","Shuffled","model3",0.504761904761905
"5686","Shuffled","model3",0.473684210526316
"5687","Shuffled","model3",0.50625
"5688","Shuffled","model3",0.621875
"5689","Shuffled","model3",0.546296296296296
"5690","Shuffled","model3",0.597523219814242
"5691","Shuffled","model3",0.626623376623377
"5692","Shuffled","model3",0.569659442724458
"5693","Shuffled","model3",0.549206349206349
"5694","Shuffled","model3",0.66358024691358
"5695","Shuffled","model3",0.604166666666667
"5696","Shuffled","model3",0.571428571428571
"5697","Shuffled","model3",0.528428093645485
"5698","Shuffled","model3",0.510835913312694
"5699","Shuffled","model3",0.643962848297214
"5700","Shuffled","model3",0.517460317460317
"5701","Shuffled","model3",0.50625
"5702","Shuffled","model3",0.675
"5703","Shuffled","model3",0.62962962962963
"5704","Shuffled","model3",0.527777777777778
"5705","Shuffled","model3",0.663492063492064
"5706","Shuffled","model3",0.60061919504644
"5707","Shuffled","model3",0.709375
"5708","Shuffled","model3",0.55
"5709","Shuffled","model3",0.534375
"5710","Shuffled","model3",0.66984126984127
"5711","Shuffled","model3",0.612040133779264
"5712","Shuffled","model3",0.529411764705882
"5713","Shuffled","model3",0.5625
"5714","Shuffled","model3",0.671826625386997
"5715","Shuffled","model3",0.581168831168831
"5716","Shuffled","model3",0.60061919504644
"5717","Shuffled","model3",0.614197530864198
"5718","Shuffled","model3",0.577777777777778
"5719","Shuffled","model3",0.67283950617284
"5720","Shuffled","model3",0.535117056856187
"5721","Shuffled","model3",0.572755417956656
"5722","Shuffled","model3",0.538961038961039
"5723","Shuffled","model3",0.581168831168831
"5724","Shuffled","model3",0.578125
"5725","Shuffled","model3",0.525
"5726","Shuffled","model3",0.575851393188854
"5727","Shuffled","model3",0.56875
"5728","Shuffled","model3",0.698051948051948
"5729","Shuffled","model3",0.559375
"5730","Shuffled","model3",0.523219814241486
"5731","Shuffled","model3",0.535117056856187
"5732","Shuffled","model3",0.66031746031746
"5733","Shuffled","model3",0.557275541795666
"5734","Shuffled","model3",0.584375
"5735","Shuffled","model3",0.509259259259259
"5736","Shuffled","model3",0.574603174603175
"5737","Shuffled","model3",0.588235294117647
"5738","Shuffled","model3",0.471875
"5739","Shuffled","model3",0.681114551083591
"5740","Shuffled","model3",0.525
"5741","Shuffled","model3",0.519480519480519
"5742","Shuffled","model3",0.53015873015873
"5743","Shuffled","model3",0.542857142857143
"5744","Shuffled","model3",0.495238095238095
"5745","Shuffled","model3",0.521739130434783
"5746","Shuffled","model3",0.626543209876543
"5747","Shuffled","model3",0.647619047619048
"5748","Shuffled","model3",0.581939799331104
"5749","Shuffled","model3",0.636363636363636
"5750","Shuffled","model3",0.594427244582043
"5751","Shuffled","model3",0.507739938080495
"5752","Shuffled","model3",0.588628762541806
"5753","Shuffled","model3",0.688311688311688
"5754","Shuffled","model3",0.503125
"5755","Shuffled","model3",0.46031746031746
"5756","Shuffled","model3",0.55
"5757","Shuffled","model3",0.523219814241486
"5758","Shuffled","model3",0.588628762541806
"5759","Shuffled","model3",0.486068111455108
"5760","Shuffled","model3",0.571428571428571
"5761","Shuffled","model3",0.619195046439629
"5762","Shuffled","model3",0.596875
"5763","Shuffled","model3",0.549382716049383
"5764","Shuffled","model3",0.60625
"5765","Shuffled","model3",0.51702786377709
"5766","Shuffled","model3",0.642307692307692
"5767","Shuffled","model3",0.585139318885449
"5768","Shuffled","model3",0.594427244582044
"5769","Shuffled","model3",0.495356037151703
"5770","Shuffled","model3",0.637770897832817
"5771","Shuffled","model3",0.501547987616099
"5772","Shuffled","model3",0.438271604938272
"5773","Shuffled","model3",0.709876543209876
"5774","Shuffled","model3",0.647619047619048
"5775","Shuffled","model3",0.503086419753086
"5776","Shuffled","model3",0.607142857142857
"5777","Shuffled","model3",0.580952380952381
"5778","Shuffled","model3",0.651234567901235
"5779","Shuffled","model3",0.682098765432099
"5780","Shuffled","model3",0.645061728395062
"5781","Shuffled","model3",0.634674922600619
"5782","Shuffled","model3",0.65
"5783","Shuffled","model3",0.492260061919505
"5784","Shuffled","model3",0.484567901234568
"5785","Shuffled","model3",0.498412698412698
"5786","Shuffled","model3",0.5
"5787","Shuffled","model3",0.56875
"5788","Shuffled","model3",0.638095238095238
"5789","Shuffled","model3",0.507739938080495
"5790","Shuffled","model3",0.412698412698413
"5791","Shuffled","model3",0.666666666666667
"5792","Shuffled","model3",0.678571428571428
"5793","Shuffled","model3",0.548611111111111
"5794","Shuffled","model3",0.53250773993808
"5795","Shuffled","model3",0.578947368421053
"5796","Shuffled","model3",0.640866873065016
"5797","Shuffled","model3",0.619047619047619
"5798","Shuffled","model3",0.50974025974026
"5799","Shuffled","model3",0.51505016722408
"5800","Shuffled","model3",0.525
"5801","Shuffled","model3",0.570987654320988
"5802","Shuffled","model3",0.512345679012346
"5803","Shuffled","model3",0.54320987654321
"5804","Shuffled","model3",0.59375
"5805","Shuffled","model3",0.482638888888889
"5806","Shuffled","model3",0.621875
"5807","Shuffled","model3",0.565079365079365
"5808","Shuffled","model3",0.57716049382716
"5809","Shuffled","model3",0.493506493506493
"5810","Shuffled","model3",0.606349206349206
"5811","Shuffled","model3",0.518394648829432
"5812","Shuffled","model3",0.628125
"5813","Shuffled","model3",0.512987012987013
"5814","Shuffled","model3",0.530864197530864
"5815","Shuffled","model3",0.593650793650794
"5816","Shuffled","model3",0.761609907120743
"5817","Shuffled","model3",0.615873015873016
"5818","Shuffled","model3",0.559375
"5819","Shuffled","model3",0.571875
"5820","Shuffled","model3",0.525
"5821","Shuffled","model3",0.521604938271605
"5822","Shuffled","model3",0.684375
"5823","Shuffled","model3",0.521739130434783
"5824","Shuffled","model3",0.628482972136223
"5825","Shuffled","model3",0.419753086419753
"5826","Shuffled","model3",0.572755417956656
"5827","Shuffled","model3",0.61875
"5828","Shuffled","model3",0.653968253968254
"5829","Shuffled","model3",0.595317725752508
"5830","Shuffled","model3",0.61875
"5831","Shuffled","model3",0.558441558441558
"5832","Shuffled","model3",0.483766233766234
"5833","Shuffled","model3",0.662337662337662
"5834","Shuffled","model3",0.6125
"5835","Shuffled","model3",0.498452012383901
"5836","Shuffled","model3",0.568181818181818
"5837","Shuffled","model3",0.54375
"5838","Shuffled","model3",0.54375
"5839","Shuffled","model3",0.609375
"5840","Shuffled","model3",0.544891640866873
"5841","Shuffled","model3",0.506493506493507
"5842","Shuffled","model3",0.503125
"5843","Shuffled","model3",0.548494983277592
"5844","Shuffled","model3",0.621875
"5845","Shuffled","model3",0.537037037037037
"5846","Shuffled","model3",0.525
"5847","Shuffled","model3",0.622291021671827
"5848","Shuffled","model3",0.730650154798761
"5849","Shuffled","model3",0.548701298701299
"5850","Shuffled","model3",0.486068111455108
"5851","Shuffled","model3",0.521875
"5852","Shuffled","model3",0.457142857142857
"5853","Shuffled","model3",0.479876160990712
"5854","Shuffled","model3",0.568253968253968
"5855","Shuffled","model3",0.546875
"5856","Shuffled","model3",0.604938271604938
"5857","Shuffled","model3",0.574603174603175
"5858","Shuffled","model3",0.521604938271605
"5859","Shuffled","model3",0.554179566563467
"5860","Shuffled","model3",0.48125
"5861","Shuffled","model3",0.665625
"5862","Shuffled","model3",0.522727272727273
"5863","Shuffled","model3",0.594427244582043
"5864","Shuffled","model3",0.440625
"5865","Shuffled","model3",0.659090909090909
"5866","Shuffled","model3",0.75
"5867","Shuffled","model3",0.567901234567901
"5868","Shuffled","model3",0.520833333333333
"5869","Shuffled","model3",0.541795665634675
"5870","Shuffled","model3",0.495356037151703
"5871","Shuffled","model3",0.743034055727554
"5872","Shuffled","model3",0.514285714285714
"5873","Shuffled","model3",0.48125
"5874","Shuffled","model3",0.583333333333333
"5875","Shuffled","model3",0.546875
"5876","Shuffled","model3",0.63961038961039
"5877","Shuffled","model3",0.590909090909091
"5878","Shuffled","model3",0.65551839464883
"5879","Shuffled","model3",0.597523219814242
"5880","Shuffled","model3",0.50625
"5881","Shuffled","model3",0.56656346749226
"5882","Shuffled","model3",0.552469135802469
"5883","Shuffled","model3",0.549206349206349
"5884","Shuffled","model3",0.609523809523809
"5885","Shuffled","model3",0.524691358024691
"5886","Shuffled","model3",0.520123839009288
"5887","Shuffled","model3",0.538699690402477
"5888","Shuffled","model3",0.581168831168831
"5889","Shuffled","model3",0.551083591331269
"5890","Shuffled","model3",0.590909090909091
"5891","Shuffled","model3",0.561872909698997
"5892","Shuffled","model3",0.568253968253968
"5893","Shuffled","model3",0.483766233766234
"5894","Shuffled","model3",0.476190476190476
"5895","Shuffled","model3",0.619047619047619
"5896","Shuffled","model3",0.584415584415584
"5897","Shuffled","model3",0.495356037151703
"5898","Shuffled","model3",0.520634920634921
"5899","Shuffled","model3",0.464396284829721
"5900","Shuffled","model3",0.496913580246914
"5901","Shuffled","model3",0.622073578595318
"5902","Shuffled","model3",0.489164086687306
"5903","Shuffled","model3",0.480519480519481
"5904","Shuffled","model3",0.60061919504644
"5905","Shuffled","model3",0.496913580246914
"5906","Shuffled","model3",0.715170278637771
"5907","Shuffled","model3",0.53968253968254
"5908","Shuffled","model3",0.584375
"5909","Shuffled","model3",0.492063492063492
"5910","Shuffled","model3",0.608024691358025
"5911","Shuffled","model3",0.486068111455108
"5912","Shuffled","model3",0.62037037037037
"5913","Shuffled","model3",0.515625
"5914","Shuffled","model3",0.653125
"5915","Shuffled","model3",0.588628762541806
"5916","Shuffled","model3",0.646103896103896
"5917","Shuffled","model3",0.634674922600619
"5918","Shuffled","model3",0.64375
"5919","Shuffled","model3",0.538961038961039
"5920","Shuffled","model3",0.597523219814242
"5921","Shuffled","model3",0.547987616099071
"5922","Shuffled","model3",0.526315789473684
"5923","Shuffled","model3",0.544891640866873
"5924","Shuffled","model3",0.698996655518395
"5925","Shuffled","model3",0.547987616099071
"5926","Shuffled","model3",0.63125
"5927","Shuffled","model3",0.564814814814815
"5928","Shuffled","model3",0.622222222222222
"5929","Shuffled","model3",0.523809523809524
"5930","Shuffled","model3",0.587662337662338
"5931","Shuffled","model3",0.520833333333333
"5932","Shuffled","model3",0.688311688311688
"5933","Shuffled","model3",0.498452012383901
"5934","Shuffled","model3",0.561728395061728
"5935","Shuffled","model3",0.561904761904762
"5936","Shuffled","model3",0.435185185185185
"5937","Shuffled","model3",0.555194805194805
"5938","Shuffled","model3",0.75625
"5939","Shuffled","model3",0.538961038961039
"5940","Shuffled","model3",0.475308641975309
"5941","Shuffled","model3",0.574074074074074
"5942","Shuffled","model3",0.528125
"5943","Shuffled","model3",0.628125
"5944","Shuffled","model3",0.501672240802676
"5945","Shuffled","model3",0.59866220735786
"5946","Shuffled","model3",0.65
"5947","Shuffled","model3",0.657142857142857
"5948","Shuffled","model3",0.57716049382716
"5949","Shuffled","model3",0.622073578595318
"5950","Shuffled","model3",0.584415584415584
"5951","Shuffled","model3",0.528428093645485
"5952","Shuffled","model3",0.538961038961039
"5953","Shuffled","model3",0.590625
"5954","Shuffled","model3",0.533950617283951
"5955","Shuffled","model3",0.6125
"5956","Shuffled","model3",0.60625
"5957","Shuffled","model3",0.6
"5958","Shuffled","model3",0.495356037151703
"5959","Shuffled","model3",0.598765432098765
"5960","Shuffled","model3",0.628125
"5961","Shuffled","model3",0.640866873065015
"5962","Shuffled","model3",0.524691358024691
"5963","Shuffled","model3",0.611111111111111
"5964","Shuffled","model3",0.619047619047619
"5965","Shuffled","model3",0.578947368421053
"5966","Shuffled","model3",0.626543209876543
"5967","Shuffled","model3",0.719135802469136
"5968","Shuffled","model3",0.65015479876161
"5969","Shuffled","model3",0.447619047619048
"5970","Shuffled","model3",0.637770897832817
"5971","Shuffled","model3",0.530864197530864
"5972","Shuffled","model3",0.588235294117647
"5973","Shuffled","model3",0.721362229102167
"5974","Shuffled","model3",0.591331269349845
"5975","Shuffled","model3",0.50625
"5976","Shuffled","model3",0.640625
"5977","Shuffled","model3",0.596875
"5978","Shuffled","model3",0.61038961038961
"5979","Shuffled","model3",0.534722222222222
"5980","Shuffled","model3",0.503086419753086
"5981","Shuffled","model3",0.575851393188855
"5982","Shuffled","model3",0.60625
"5983","Shuffled","model3",0.466666666666667
"5984","Shuffled","model3",0.669753086419753
"5985","Shuffled","model3",0.59375
"5986","Shuffled","model3",0.575
"5987","Shuffled","model3",0.458333333333333
"5988","Shuffled","model3",0.523219814241486
"5989","Shuffled","model3",0.448916408668731
"5990","Shuffled","model3",0.587662337662338
"5991","Shuffled","model3",0.564814814814815
"5992","Shuffled","model3",0.56875
"5993","Shuffled","model3",0.61875
"5994","Shuffled","model3",0.535714285714286
"5995","Shuffled","model3",0.690972222222222
"5996","Shuffled","model3",0.603125
"5997","Shuffled","model3",0.537037037037037
"5998","Shuffled","model3",0.529411764705882
"5999","Shuffled","model3",0.520634920634921
"6000","Shuffled","model3",0.662337662337662
"6001","Real","model4",0.705882352941176
"6002","Real","model4",0.521739130434783
"6003","Real","model4",0.642361111111111
"6004","Real","model4",0.749090909090909
"6005","Real","model4",0.739130434782609
"6006","Real","model4",0.577777777777778
"6007","Real","model4",0.59375
"6008","Real","model4",0.7375
"6009","Real","model4",0.6125
"6010","Real","model4",0.65015479876161
"6011","Real","model4",0.470588235294118
"6012","Real","model4",0.564814814814815
"6013","Real","model4",0.595679012345679
"6014","Real","model4",0.596153846153846
"6015","Real","model4",0.691558441558442
"6016","Real","model4",0.594427244582043
"6017","Real","model4",0.727554179566564
"6018","Real","model4",0.621875
"6019","Real","model4",0.805194805194805
"6020","Real","model4",0.704545454545455
"6021","Real","model4",0.695652173913044
"6022","Real","model4",0.603715170278638
"6023","Real","model4",0.526923076923077
"6024","Real","model4",0.50625
"6025","Real","model4",0.737012987012987
"6026","Real","model4",0.560371517027864
"6027","Real","model4",0.73015873015873
"6028","Real","model4",0.758513931888545
"6029","Real","model4",0.609907120743034
"6030","Real","model4",0.578947368421053
"6031","Real","model4",0.631746031746032
"6032","Real","model4",0.663492063492063
"6033","Real","model4",0.745819397993311
"6034","Real","model4",0.590909090909091
"6035","Real","model4",0.705882352941177
"6036","Real","model4",0.641975308641975
"6037","Real","model4",0.604938271604938
"6038","Real","model4",0.755417956656347
"6039","Real","model4",0.453125
"6040","Real","model4",0.733333333333333
"6041","Real","model4",0.70679012345679
"6042","Real","model4",0.666666666666667
"6043","Real","model4",0.652173913043478
"6044","Real","model4",0.444444444444445
"6045","Real","model4",0.693498452012384
"6046","Real","model4",0.553125
"6047","Real","model4",0.768518518518519
"6048","Real","model4",0.69969040247678
"6049","Real","model4",0.65
"6050","Real","model4",0.749206349206349
"6051","Real","model4",0.719135802469136
"6052","Real","model4",0.65551839464883
"6053","Real","model4",0.740740740740741
"6054","Real","model4",0.704545454545455
"6055","Real","model4",0.705882352941177
"6056","Real","model4",0.671875
"6057","Real","model4",0.675
"6058","Real","model4",0.632107023411371
"6059","Real","model4",0.74025974025974
"6060","Real","model4",0.632716049382716
"6061","Real","model4",0.688271604938272
"6062","Real","model4",0.765886287625418
"6063","Real","model4",0.634920634920635
"6064","Real","model4",0.786377708978328
"6065","Real","model4",0.773993808049536
"6066","Real","model4",0.578947368421053
"6067","Real","model4",0.759375
"6068","Real","model4",0.66984126984127
"6069","Real","model4",0.53968253968254
"6070","Real","model4",0.695238095238095
"6071","Real","model4",0.637770897832817
"6072","Real","model4",0.644444444444444
"6073","Real","model4",0.814814814814815
"6074","Real","model4",0.613003095975232
"6075","Real","model4",0.679012345679012
"6076","Real","model4",0.724025974025974
"6077","Real","model4",0.746130030959752
"6078","Real","model4",0.68421052631579
"6079","Real","model4",0.692307692307692
"6080","Real","model4",0.609375
"6081","Real","model4",0.687306501547988
"6082","Real","model4",0.659375
"6083","Real","model4",0.688888888888889
"6084","Real","model4",0.520123839009288
"6085","Real","model4",0.675925925925926
"6086","Real","model4",0.712074303405573
"6087","Real","model4",0.784722222222222
"6088","Real","model4",0.643962848297214
"6089","Real","model4",0.703703703703704
"6090","Real","model4",0.549206349206349
"6091","Real","model4",0.682539682539682
"6092","Real","model4",0.6875
"6093","Real","model4",0.6875
"6094","Real","model4",0.717460317460318
"6095","Real","model4",0.768253968253968
"6096","Real","model4",0.729096989966555
"6097","Real","model4",0.786377708978328
"6098","Real","model4",0.622291021671826
"6099","Real","model4",0.609375
"6100","Real","model4",0.70625
"6101","Real","model4",0.659442724458204
"6102","Real","model4",0.643962848297214
"6103","Real","model4",0.643962848297213
"6104","Real","model4",0.708978328173374
"6105","Real","model4",0.65625
"6106","Real","model4",0.474916387959866
"6107","Real","model4",0.734375
"6108","Real","model4",0.727272727272727
"6109","Real","model4",0.701587301587302
"6110","Real","model4",0.659090909090909
"6111","Real","model4",0.628482972136223
"6112","Real","model4",0.587301587301587
"6113","Real","model4",0.529220779220779
"6114","Real","model4",0.720779220779221
"6115","Real","model4",0.62987012987013
"6116","Real","model4",0.591331269349845
"6117","Real","model4",0.634375
"6118","Real","model4",0.675925925925926
"6119","Real","model4",0.866666666666667
"6120","Real","model4",0.659090909090909
"6121","Real","model4",0.732441471571906
"6122","Real","model4",0.695652173913043
"6123","Real","model4",0.718266253869969
"6124","Real","model4",0.668730650154799
"6125","Real","model4",0.606811145510836
"6126","Real","model4",0.682539682539683
"6127","Real","model4",0.75974025974026
"6128","Real","model4",0.712962962962963
"6129","Real","model4",0.755555555555556
"6130","Real","model4",0.714285714285714
"6131","Real","model4",0.584375
"6132","Real","model4",0.641975308641975
"6133","Real","model4",0.733766233766234
"6134","Real","model4",0.780952380952381
"6135","Real","model4",0.471875
"6136","Real","model4",0.805555555555555
"6137","Real","model4",0.542857142857143
"6138","Real","model4",0.640625
"6139","Real","model4",0.76875
"6140","Real","model4",0.638095238095238
"6141","Real","model4",0.62012987012987
"6142","Real","model4",0.69969040247678
"6143","Real","model4",0.685185185185185
"6144","Real","model4",0.696594427244582
"6145","Real","model4",0.796875
"6146","Real","model4",0.822916666666667
"6147","Real","model4",0.54180602006689
"6148","Real","model4",0.636363636363636
"6149","Real","model4",0.795454545454545
"6150","Real","model4",0.83641975308642
"6151","Real","model4",0.718266253869969
"6152","Real","model4",0.8
"6153","Real","model4",0.602006688963211
"6154","Real","model4",0.724458204334365
"6155","Real","model4",0.680555555555555
"6156","Real","model4",0.7
"6157","Real","model4",0.701587301587302
"6158","Real","model4",0.621875
"6159","Real","model4",0.761609907120743
"6160","Real","model4",0.738181818181818
"6161","Real","model4",0.635802469135803
"6162","Real","model4",0.68125
"6163","Real","model4",0.662207357859532
"6164","Real","model4",0.641975308641975
"6165","Real","model4",0.604938271604938
"6166","Real","model4",0.678929765886288
"6167","Real","model4",0.445820433436532
"6168","Real","model4",0.679012345679012
"6169","Real","model4",0.707792207792208
"6170","Real","model4",0.628571428571428
"6171","Real","model4",0.632727272727273
"6172","Real","model4",0.612698412698413
"6173","Real","model4",0.578125
"6174","Real","model4",0.64935064935065
"6175","Real","model4",0.6875
"6176","Real","model4",0.753086419753086
"6177","Real","model4",0.746753246753247
"6178","Real","model4",0.503125
"6179","Real","model4",0.684375
"6180","Real","model4",0.703125
"6181","Real","model4",0.743827160493827
"6182","Real","model4",0.687306501547988
"6183","Real","model4",0.546031746031746
"6184","Real","model4",0.418060200668896
"6185","Real","model4",0.676190476190476
"6186","Real","model4",0.746527777777778
"6187","Real","model4",0.708978328173375
"6188","Real","model4",0.705882352941177
"6189","Real","model4",0.708978328173375
"6190","Real","model4",0.73015873015873
"6191","Real","model4",0.592307692307692
"6192","Real","model4",0.7375
"6193","Real","model4",0.675585284280936
"6194","Real","model4",0.69375
"6195","Real","model4",0.656346749226006
"6196","Real","model4",0.636363636363636
"6197","Real","model4",0.719135802469136
"6198","Real","model4",0.696594427244582
"6199","Real","model4",0.765886287625418
"6200","Real","model4",0.762345679012346
"6201","Real","model4",0.76875
"6202","Real","model4",0.619047619047619
"6203","Real","model4",0.690972222222222
"6204","Real","model4",0.70679012345679
"6205","Real","model4",0.694444444444444
"6206","Real","model4",0.712074303405573
"6207","Real","model4",0.440625
"6208","Real","model4",0.782467532467532
"6209","Real","model4",0.737012987012987
"6210","Real","model4",0.662207357859532
"6211","Real","model4",0.659375
"6212","Real","model4",0.642857142857143
"6213","Real","model4",0.8125
"6214","Real","model4",0.60625
"6215","Real","model4",0.726984126984127
"6216","Real","model4",0.746913580246914
"6217","Real","model4",0.727554179566563
"6218","Real","model4",0.621527777777778
"6219","Real","model4",0.605351170568562
"6220","Real","model4",0.652597402597403
"6221","Real","model4",0.669753086419753
"6222","Real","model4",0.56656346749226
"6223","Real","model4",0.75974025974026
"6224","Real","model4",0.70679012345679
"6225","Real","model4",0.601851851851852
"6226","Real","model4",0.688888888888889
"6227","Real","model4",0.734375
"6228","Real","model4",0.746130030959752
"6229","Real","model4",0.714285714285714
"6230","Real","model4",0.479876160990712
"6231","Real","model4",0.743506493506493
"6232","Real","model4",0.564814814814815
"6233","Real","model4",0.662337662337662
"6234","Real","model4",0.625
"6235","Real","model4",0.71604938271605
"6236","Real","model4",0.604938271604938
"6237","Real","model4",0.668730650154799
"6238","Real","model4",0.679365079365079
"6239","Real","model4",0.574074074074074
"6240","Real","model4",0.752321981424149
"6241","Real","model4",0.59375
"6242","Real","model4",0.645061728395062
"6243","Real","model4",0.662538699690403
"6244","Real","model4",0.625
"6245","Real","model4",0.597523219814242
"6246","Real","model4",0.66875
"6247","Real","model4",0.7125
"6248","Real","model4",0.690625
"6249","Real","model4",0.668730650154799
"6250","Real","model4",0.723809523809524
"6251","Real","model4",0.647619047619048
"6252","Real","model4",0.730519480519481
"6253","Real","model4",0.684375
"6254","Real","model4",0.691558441558441
"6255","Real","model4",0.701587301587302
"6256","Real","model4",0.7
"6257","Real","model4",0.78328173374613
"6258","Real","model4",0.7625
"6259","Real","model4",0.665625
"6260","Real","model4",0.753125
"6261","Real","model4",0.574675324675325
"6262","Real","model4",0.762987012987013
"6263","Real","model4",0.73374613003096
"6264","Real","model4",0.743506493506494
"6265","Real","model4",0.588235294117647
"6266","Real","model4",0.765079365079365
"6267","Real","model4",0.736842105263158
"6268","Real","model4",0.737654320987654
"6269","Real","model4",0.719135802469136
"6270","Real","model4",0.702786377708978
"6271","Real","model4",0.7
"6272","Real","model4",0.692063492063492
"6273","Real","model4",0.490625
"6274","Real","model4",0.590476190476191
"6275","Real","model4",0.690625
"6276","Real","model4",0.665551839464883
"6277","Real","model4",0.687306501547987
"6278","Real","model4",0.712074303405573
"6279","Real","model4",0.671875
"6280","Real","model4",0.558730158730159
"6281","Real","model4",0.69375
"6282","Real","model4",0.6375
"6283","Real","model4",0.521875
"6284","Real","model4",0.720634920634921
"6285","Real","model4",0.644444444444444
"6286","Real","model4",0.552083333333333
"6287","Real","model4",0.86038961038961
"6288","Real","model4",0.628125
"6289","Real","model4",0.742857142857143
"6290","Real","model4",0.606811145510836
"6291","Real","model4",0.634375
"6292","Real","model4",0.603174603174603
"6293","Real","model4",0.657407407407407
"6294","Real","model4",0.697530864197531
"6295","Real","model4",0.698051948051948
"6296","Real","model4",0.504761904761905
"6297","Real","model4",0.622222222222222
"6298","Real","model4",0.685064935064935
"6299","Real","model4",0.803174603174603
"6300","Real","model4",0.623376623376623
"6301","Real","model4",0.648148148148148
"6302","Real","model4",0.722222222222222
"6303","Real","model4",0.823529411764706
"6304","Real","model4",0.671826625386997
"6305","Real","model4",0.637770897832817
"6306","Real","model4",0.66031746031746
"6307","Real","model4",0.73051948051948
"6308","Real","model4",0.571875
"6309","Real","model4",0.790625
"6310","Real","model4",0.734375
"6311","Real","model4",0.66031746031746
"6312","Real","model4",0.771428571428571
"6313","Real","model4",0.561904761904762
"6314","Real","model4",0.771875
"6315","Real","model4",0.758513931888545
"6316","Real","model4",0.632716049382716
"6317","Real","model4",0.66358024691358
"6318","Real","model4",0.705685618729097
"6319","Real","model4",0.792642140468227
"6320","Real","model4",0.45625
"6321","Real","model4",0.577777777777778
"6322","Real","model4",0.655844155844156
"6323","Real","model4",0.575
"6324","Real","model4",0.64935064935065
"6325","Real","model4",0.688311688311688
"6326","Real","model4",0.609907120743034
"6327","Real","model4",0.604938271604938
"6328","Real","model4",0.666666666666667
"6329","Real","model4",0.690625
"6330","Real","model4",0.693498452012384
"6331","Real","model4",0.605351170568562
"6332","Real","model4",0.767801857585139
"6333","Real","model4",0.621875
"6334","Real","model4",0.604938271604938
"6335","Real","model4",0.711111111111111
"6336","Real","model4",0.69375
"6337","Real","model4",0.842105263157895
"6338","Real","model4",0.65
"6339","Real","model4",0.804953560371517
"6340","Real","model4",0.645484949832776
"6341","Real","model4",0.684375
"6342","Real","model4",0.58125
"6343","Real","model4",0.692063492063492
"6344","Real","model4",0.54320987654321
"6345","Real","model4",0.511705685618729
"6346","Real","model4",0.622291021671827
"6347","Real","model4",0.698996655518395
"6348","Real","model4",0.841269841269841
"6349","Real","model4",0.672839506172839
"6350","Real","model4",0.584415584415584
"6351","Real","model4",0.705882352941177
"6352","Real","model4",0.634674922600619
"6353","Real","model4",0.65625
"6354","Real","model4",0.593650793650793
"6355","Real","model4",0.687306501547988
"6356","Real","model4",0.712962962962963
"6357","Real","model4",0.772727272727273
"6358","Real","model4",0.595317725752508
"6359","Real","model4",0.65625
"6360","Real","model4",0.678571428571428
"6361","Real","model4",0.676190476190476
